"date","shrub_num","aspect","tag_num","treatment","species","counts"
"2021-08-18",30,"south",160,"control","TRIDAS",0
"2021-08-25",30,"south",160,"control","TRIDAS",0
"2021-06-12",30,"south",160,"control","AREFEN",0
"2021-06-15",30,"south",160,"control","AREFEN",0
"2021-06-22",30,"south",160,"control","AREFEN",0
"2021-06-29",30,"south",160,"control","AREFEN",0
"2021-07-06",30,"south",160,"control","AREFEN",4
"2021-07-13",30,"south",160,"control","AREFEN",17
"2021-07-20",30,"south",160,"control","AREFEN",26
"2021-07-27",30,"south",160,"control","AREFEN",38
"2021-08-03",30,"south",160,"control","AREFEN",25
"2021-08-09",30,"south",160,"control","AREFEN",3
"2021-08-18",30,"south",160,"control","AREFEN",0
"2021-08-25",30,"south",160,"control","AREFEN",0
"2021-06-12",30,"south",160,"control","CARRUP",0
"2021-06-15",30,"south",160,"control","CARRUP",0
"2021-06-22",30,"south",160,"control","CARRUP",8
"2021-06-29",30,"south",160,"control","CARRUP",2
"2021-07-06",30,"south",160,"control","CARRUP",0
"2021-07-13",30,"south",160,"control","CARRUP",0
"2021-07-20",30,"south",160,"control","CARRUP",0
"2021-07-27",30,"south",160,"control","CARRUP",0
"2021-08-03",30,"south",160,"control","CARRUP",0
"2021-08-09",30,"south",160,"control","CARRUP",0
"2021-08-18",30,"south",160,"control","CARRUP",0
"2021-08-25",30,"south",160,"control","CARRUP",0
"2021-06-12",30,"south",160,"control","OREALP",0
"2021-06-15",30,"south",160,"control","OREALP",4
"2021-06-22",30,"south",160,"control","OREALP",4
"2021-06-29",30,"south",160,"control","OREALP",0
"2021-07-06",30,"south",160,"control","OREALP",0
"2021-07-13",30,"south",160,"control","OREALP",0
"2021-07-20",30,"south",160,"control","OREALP",0
"2021-07-27",30,"south",160,"control","OREALP",0
"2021-08-03",30,"south",160,"control","OREALP",0
"2021-08-09",30,"south",160,"control","OREALP",0
"2021-08-18",30,"south",160,"control","OREALP",0
"2021-08-25",30,"south",160,"control","OREALP",0
"2021-06-12",30,"south",160,"control","KOBMYO",0
"2021-06-15",30,"south",160,"control","KOBMYO",0
"2021-06-22",30,"south",160,"control","KOBMYO",5
"2021-06-29",30,"south",160,"control","KOBMYO",8
"2021-07-06",30,"south",160,"control","KOBMYO",0
"2021-07-13",30,"south",160,"control","KOBMYO",0
"2021-07-20",30,"south",160,"control","KOBMYO",0
"2021-07-27",30,"south",160,"control","KOBMYO",0
"2021-08-03",30,"south",160,"control","KOBMYO",0
"2021-08-09",30,"south",160,"control","KOBMYO",0
"2021-08-18",30,"south",160,"control","KOBMYO",0
"2021-08-25",30,"south",160,"control","KOBMYO",0
"2021-06-12",30,"south",160,"control","MINOBT",0
"2021-06-15",30,"south",160,"control","MINOBT",0
"2021-06-22",30,"south",160,"control","MINOBT",0
"2021-06-29",30,"south",160,"control","MINOBT",0
"2021-07-06",30,"south",160,"control","MINOBT",0
"2021-07-13",30,"south",160,"control","MINOBT",6
"2021-07-20",30,"south",160,"control","MINOBT",5
"2021-07-27",30,"south",160,"control","MINOBT",1
"2021-08-03",30,"south",160,"control","MINOBT",0
"2021-08-09",30,"south",160,"control","MINOBT",0
"2021-08-18",30,"south",160,"control","MINOBT",0
"2021-08-25",30,"south",160,"control","MINOBT",0
"2021-06-12",31,"south",190,"shrub","SOLMUL",0
"2021-06-15",31,"south",190,"shrub","SOLMUL",0
"2021-06-22",31,"south",190,"shrub","SOLMUL",0
"2021-06-29",31,"south",190,"shrub","SOLMUL",0
"2021-07-06",31,"south",190,"shrub","SOLMUL",0
"2021-07-13",31,"south",190,"shrub","SOLMUL",0
"2021-07-20",31,"south",190,"shrub","SOLMUL",0
"2021-07-27",31,"south",190,"shrub","SOLMUL",1
"2021-08-03",31,"south",190,"shrub","SOLMUL",1
"2021-08-09",31,"south",190,"shrub","SOLMUL",0
"2021-08-18",31,"south",190,"shrub","SOLMUL",0
"2021-08-25",31,"south",190,"shrub","SOLMUL",0
"2021-06-12",31,"south",190,"shrub","TRIDAS",0
"2021-06-15",31,"south",190,"shrub","TRIDAS",0
"2021-06-22",31,"south",190,"shrub","TRIDAS",0
"2021-06-29",31,"south",190,"shrub","TRIDAS",0
"2021-07-06",31,"south",190,"shrub","TRIDAS",0
"2021-07-13",31,"south",190,"shrub","TRIDAS",1
"2021-07-20",31,"south",190,"shrub","TRIDAS",0
"2021-07-27",31,"south",190,"shrub","TRIDAS",0
"2021-08-03",31,"south",190,"shrub","TRIDAS",0
"2021-08-09",31,"south",190,"shrub","TRIDAS",0
"2021-08-18",31,"south",190,"shrub","TRIDAS",0
"2021-08-25",31,"south",190,"shrub","TRIDAS",0
"2021-06-12",31,"south",190,"shrub","GEUROS",0
"2021-06-15",31,"south",190,"shrub","GEUROS",0
"2021-06-22",31,"south",190,"shrub","GEUROS",2
"2021-06-29",31,"south",190,"shrub","GEUROS",3
"2021-07-06",31,"south",190,"shrub","GEUROS",0
"2021-07-13",31,"south",190,"shrub","GEUROS",1
"2021-07-20",31,"south",190,"shrub","GEUROS",1
"2021-07-27",31,"south",190,"shrub","GEUROS",0
"2021-08-03",31,"south",190,"shrub","GEUROS",0
"2021-08-09",31,"south",190,"shrub","GEUROS",0
"2021-08-18",31,"south",190,"shrub","GEUROS",0
"2021-08-25",31,"south",190,"shrub","GEUROS",0
"2021-06-12",31,"south",190,"shrub","CARRUP",0
"2021-06-15",31,"south",190,"shrub","CARRUP",0
"2021-06-22",31,"south",190,"shrub","CARRUP",0
"2021-06-29",31,"south",190,"shrub","CARRUP",0
"2021-07-06",31,"south",190,"shrub","CARRUP",0
"2021-07-13",31,"south",190,"shrub","CARRUP",0
"2021-07-20",31,"south",190,"shrub","CARRUP",0
"2021-07-27",31,"south",190,"shrub","CARRUP",0
"2021-08-03",31,"south",190,"shrub","CARRUP",0
"2021-08-09",31,"south",190,"shrub","CARRUP",0
"2021-08-18",31,"south",190,"shrub","CARRUP",0
"2021-08-25",31,"south",190,"shrub","CARRUP",0
"2021-06-12",31,"south",190,"shrub","OREALP",0
"2021-06-15",31,"south",190,"shrub","OREALP",0
"2021-06-22",31,"south",190,"shrub","OREALP",0
"2021-06-29",31,"south",190,"shrub","OREALP",0
"2021-07-06",31,"south",190,"shrub","OREALP",0
"2021-07-13",31,"south",190,"shrub","OREALP",0
"2021-07-20",31,"south",190,"shrub","OREALP",0
"2021-07-27",31,"south",190,"shrub","OREALP",0
"2021-08-03",31,"south",190,"shrub","OREALP",0
"2021-08-09",31,"south",190,"shrub","OREALP",0
"2021-08-18",31,"south",190,"shrub","OREALP",0
"2021-08-25",31,"south",190,"shrub","OREALP",0
"2021-06-12",31,"south",194,"control","TRIDAS",0
"2021-06-15",31,"south",194,"control","TRIDAS",0
"2021-06-22",31,"south",194,"control","TRIDAS",0
"2021-06-29",31,"south",194,"control","TRIDAS",0
"2021-07-06",31,"south",194,"control","TRIDAS",1
"2021-07-13",31,"south",194,"control","TRIDAS",18
"2021-07-20",31,"south",194,"control","TRIDAS",7
"2021-07-27",31,"south",194,"control","TRIDAS",0
"2021-08-03",31,"south",194,"control","TRIDAS",1
"2021-08-09",31,"south",194,"control","TRIDAS",0
"2021-08-18",31,"south",194,"control","TRIDAS",0
"2021-08-25",31,"south",194,"control","TRIDAS",0
"2021-06-12",31,"south",194,"control","CARRUP",0
"2021-06-15",31,"south",194,"control","CARRUP",0
"2021-06-22",31,"south",194,"control","CARRUP",1
"2021-06-29",31,"south",194,"control","CARRUP",2
"2021-07-06",31,"south",194,"control","CARRUP",0
"2021-07-13",31,"south",194,"control","CARRUP",0
"2021-07-20",31,"south",194,"control","CARRUP",0
"2021-07-27",31,"south",194,"control","CARRUP",0
"2021-08-03",31,"south",194,"control","CARRUP",0
"2021-08-09",31,"south",194,"control","CARRUP",0
"2021-08-18",31,"south",194,"control","CARRUP",0
"2021-08-25",31,"south",194,"control","CARRUP",0
"2021-06-12",31,"south",194,"control","ARTSCO",0
"2021-06-15",31,"south",194,"control","ARTSCO",0
"2021-06-22",31,"south",194,"control","ARTSCO",0
"2021-06-29",31,"south",194,"control","ARTSCO",0
"2021-07-06",31,"south",194,"control","ARTSCO",0
"2021-07-13",31,"south",194,"control","ARTSCO",0
"2021-07-20",31,"south",194,"control","ARTSCO",0
"2021-07-27",31,"south",194,"control","ARTSCO",0
"2021-08-03",31,"south",194,"control","ARTSCO",0
"2021-08-09",31,"south",194,"control","ARTSCO",0
"2021-08-18",31,"south",194,"control","ARTSCO",0
"2021-08-25",31,"south",194,"control","ARTSCO",0
"2021-06-12",31,"south",194,"control","GEUROS",0
"2021-06-15",31,"south",194,"control","GEUROS",0
"2021-06-22",31,"south",194,"control","GEUROS",1
"2021-06-29",31,"south",194,"control","GEUROS",5
"2021-07-06",31,"south",194,"control","GEUROS",5
"2021-07-13",31,"south",194,"control","GEUROS",1
"2021-07-20",31,"south",194,"control","GEUROS",1
"2021-07-27",31,"south",194,"control","GEUROS",0
"2021-08-03",31,"south",194,"control","GEUROS",0
"2021-08-09",31,"south",194,"control","GEUROS",0
"2021-08-18",31,"south",194,"control","GEUROS",0
"2021-08-25",31,"south",194,"control","GEUROS",0
"2021-06-12",31,"south",194,"control","LLOSER",0
"2021-06-15",31,"south",194,"control","LLOSER",0
"2021-06-22",31,"south",194,"control","LLOSER",0
"2021-06-29",31,"south",194,"control","LLOSER",0
"2021-07-06",31,"south",194,"control","LLOSER",0
"2021-07-13",31,"south",194,"control","LLOSER",0
"2021-07-20",31,"south",194,"control","LLOSER",0
"2021-07-27",31,"south",194,"control","LLOSER",0
"2021-08-03",31,"south",194,"control","LLOSER",0
"2021-08-09",31,"south",194,"control","LLOSER",0
"2021-08-18",31,"south",194,"control","LLOSER",0
"2021-08-25",31,"south",194,"control","LLOSER",0
"2021-06-12",31,"south",194,"control","OREALP",0
"2021-06-15",31,"south",194,"control","OREALP",0
"2021-06-22",31,"south",194,"control","OREALP",7
"2021-06-29",31,"south",194,"control","OREALP",7
"2021-07-06",31,"south",194,"control","OREALP",0
"2021-07-13",31,"south",194,"control","OREALP",0
"2021-07-20",31,"south",194,"control","OREALP",0
"2021-07-27",31,"south",194,"control","OREALP",0
"2021-08-03",31,"south",194,"control","OREALP",0
"2021-08-09",31,"south",194,"control","OREALP",0
"2021-08-18",31,"south",194,"control","OREALP",0
"2021-08-25",31,"south",194,"control","OREALP",0
"2021-06-12",31,"south",194,"control","MINOBT",0
"2021-06-15",31,"south",194,"control","MINOBT",0
"2021-06-22",31,"south",194,"control","MINOBT",0
"2021-06-29",31,"south",194,"control","MINOBT",0
"2021-07-06",31,"south",194,"control","MINOBT",0
"2021-07-13",31,"south",194,"control","MINOBT",3
"2021-07-20",31,"south",194,"control","MINOBT",6
"2021-07-27",31,"south",194,"control","MINOBT",12
"2021-08-03",31,"south",194,"control","MINOBT",9
"2021-08-09",31,"south",194,"control","MINOBT",5
"2021-08-18",31,"south",194,"control","MINOBT",0
"2021-08-25",31,"south",194,"control","MINOBT",0
"2021-06-12",32,"south",48,"shrub","GEUROS",0
"2021-06-15",32,"south",48,"shrub","GEUROS",0
"2021-06-22",32,"south",48,"shrub","GEUROS",0
"2021-06-29",32,"south",48,"shrub","GEUROS",0
"2021-07-06",32,"south",48,"shrub","GEUROS",0
"2021-07-13",32,"south",48,"shrub","GEUROS",0
"2021-07-20",32,"south",48,"shrub","GEUROS",0
"2021-07-27",32,"south",48,"shrub","GEUROS",0
"2021-08-03",32,"south",48,"shrub","GEUROS",0
"2021-08-09",32,"south",48,"shrub","GEUROS",0
"2021-08-18",32,"south",48,"shrub","GEUROS",0
"2021-08-25",32,"south",48,"shrub","GEUROS",0
"2021-06-12",32,"south",48,"shrub","SOLMUL",0
"2021-06-15",32,"south",48,"shrub","SOLMUL",0
"2021-06-22",32,"south",48,"shrub","SOLMUL",0
"2021-06-29",32,"south",48,"shrub","SOLMUL",0
"2021-07-06",32,"south",48,"shrub","SOLMUL",0
"2021-07-13",32,"south",48,"shrub","SOLMUL",0
"2021-07-20",32,"south",48,"shrub","SOLMUL",0
"2021-07-27",32,"south",48,"shrub","SOLMUL",0
"2021-08-03",32,"south",48,"shrub","SOLMUL",0
"2021-08-09",32,"south",48,"shrub","SOLMUL",0
"2021-08-18",32,"south",48,"shrub","SOLMUL",0
"2021-08-25",32,"south",48,"shrub","SOLMUL",0
"2021-06-12",32,"south",48,"shrub","KOBMYO",0
"2021-06-15",32,"south",48,"shrub","KOBMYO",0
"2021-06-22",32,"south",48,"shrub","KOBMYO",1
"2021-06-29",32,"south",48,"shrub","KOBMYO",0
"2021-07-06",32,"south",48,"shrub","KOBMYO",0
"2021-07-13",32,"south",48,"shrub","KOBMYO",0
"2021-07-20",32,"south",48,"shrub","KOBMYO",0
"2021-07-27",32,"south",48,"shrub","KOBMYO",0
"2021-08-03",32,"south",48,"shrub","KOBMYO",0
"2021-08-09",32,"south",48,"shrub","KOBMYO",0
"2021-08-18",32,"south",48,"shrub","KOBMYO",0
"2021-08-25",32,"south",48,"shrub","KOBMYO",0
"2021-06-12",32,"south",48,"shrub","CAMROT",0
"2021-06-15",32,"south",48,"shrub","CAMROT",0
"2021-06-22",32,"south",48,"shrub","CAMROT",0
"2021-06-29",32,"south",48,"shrub","CAMROT",0
"2021-07-06",32,"south",48,"shrub","CAMROT",0
"2021-07-13",32,"south",48,"shrub","CAMROT",0
"2021-07-20",32,"south",48,"shrub","CAMROT",0
"2021-07-27",32,"south",48,"shrub","CAMROT",0
"2021-08-03",32,"south",48,"shrub","CAMROT",2
"2021-08-09",32,"south",48,"shrub","CAMROT",2
"2021-08-18",32,"south",48,"shrub","CAMROT",0
"2021-08-25",32,"south",48,"shrub","CAMROT",0
"2021-06-12",32,"south",48,"shrub","LLOSER",0
"2021-06-15",32,"south",48,"shrub","LLOSER",0
"2021-06-22",32,"south",48,"shrub","LLOSER",0
"2021-06-29",32,"south",48,"shrub","LLOSER",0
"2021-07-06",32,"south",48,"shrub","LLOSER",0
"2021-07-13",32,"south",48,"shrub","LLOSER",0
"2021-07-20",32,"south",48,"shrub","LLOSER",0
"2021-07-27",32,"south",48,"shrub","LLOSER",0
"2021-08-03",32,"south",48,"shrub","LLOSER",0
"2021-08-09",32,"south",48,"shrub","LLOSER",0
"2021-08-18",32,"south",48,"shrub","LLOSER",0
"2021-08-25",32,"south",48,"shrub","LLOSER",0
"2021-06-12",32,"south",48,"shrub","CARRUP",0
"2021-06-15",32,"south",48,"shrub","CARRUP",0
"2021-06-22",32,"south",48,"shrub","CARRUP",0
"2021-06-29",32,"south",48,"shrub","CARRUP",0
"2021-07-06",32,"south",48,"shrub","CARRUP",0
"2021-07-13",32,"south",48,"shrub","CARRUP",0
"2021-07-20",32,"south",48,"shrub","CARRUP",0
"2021-07-27",32,"south",48,"shrub","CARRUP",0
"2021-08-03",32,"south",48,"shrub","CARRUP",0
"2021-08-09",32,"south",48,"shrub","CARRUP",0
"2021-08-18",32,"south",48,"shrub","CARRUP",0
"2021-08-25",32,"south",48,"shrub","CARRUP",0
"2021-06-12",32,"south",48,"shrub","LEWPYG",0
"2021-06-15",32,"south",48,"shrub","LEWPYG",0
"2021-06-22",32,"south",48,"shrub","LEWPYG",0
"2021-06-29",32,"south",48,"shrub","LEWPYG",0
"2021-07-06",32,"south",48,"shrub","LEWPYG",1
"2021-07-13",32,"south",48,"shrub","LEWPYG",0
"2021-07-20",32,"south",48,"shrub","LEWPYG",0
"2021-07-27",32,"south",48,"shrub","LEWPYG",0
"2021-08-03",32,"south",48,"shrub","LEWPYG",0
"2021-08-09",32,"south",48,"shrub","LEWPYG",0
"2021-08-18",32,"south",48,"shrub","LEWPYG",0
"2021-08-25",32,"south",48,"shrub","LEWPYG",0
"2021-06-12",32,"south",49,"control","POLBIS",0
"2021-06-15",32,"south",49,"control","POLBIS",0
"2021-06-22",32,"south",49,"control","POLBIS",0
"2021-06-29",32,"south",49,"control","POLBIS",0
"2021-07-06",32,"south",49,"control","POLBIS",0
"2021-07-13",32,"south",49,"control","POLBIS",0
"2021-07-20",32,"south",49,"control","POLBIS",0
"2021-07-27",32,"south",49,"control","POLBIS",0
"2021-08-03",32,"south",49,"control","POLBIS",0
"2021-08-09",32,"south",49,"control","POLBIS",0
"2021-08-18",32,"south",49,"control","POLBIS",0
"2021-08-25",32,"south",49,"control","POLBIS",0
"2021-06-12",32,"south",49,"control","POLVIV",0
"2021-06-15",32,"south",49,"control","POLVIV",0
"2021-06-22",32,"south",49,"control","POLVIV",0
"2021-06-29",32,"south",49,"control","POLVIV",0
"2021-07-06",32,"south",49,"control","POLVIV",0
"2021-07-13",32,"south",49,"control","POLVIV",0
"2021-07-20",32,"south",49,"control","POLVIV",0
"2021-07-27",32,"south",49,"control","POLVIV",0
"2021-08-03",32,"south",49,"control","POLVIV",0
"2021-08-09",32,"south",49,"control","POLVIV",0
"2021-08-18",32,"south",49,"control","POLVIV",0
"2021-08-25",32,"south",49,"control","POLVIV",0
"2021-06-12",32,"south",49,"control","CARRUP",0
"2021-06-15",32,"south",49,"control","CARRUP",0
"2021-06-22",32,"south",49,"control","CARRUP",3
"2021-06-29",32,"south",49,"control","CARRUP",2
"2021-07-06",32,"south",49,"control","CARRUP",0
"2021-07-13",32,"south",49,"control","CARRUP",0
"2021-07-20",32,"south",49,"control","CARRUP",0
"2021-07-27",32,"south",49,"control","CARRUP",0
"2021-08-03",32,"south",49,"control","CARRUP",0
"2021-08-09",32,"south",49,"control","CARRUP",0
"2021-08-18",32,"south",49,"control","CARRUP",0
"2021-08-25",32,"south",49,"control","CARRUP",0
"2021-06-12",32,"south",49,"control","GEUROS",0
"2021-06-15",32,"south",49,"control","GEUROS",0
"2021-06-22",32,"south",49,"control","GEUROS",0
"2021-06-29",32,"south",49,"control","GEUROS",0
"2021-07-06",32,"south",49,"control","GEUROS",0
"2021-07-13",32,"south",49,"control","GEUROS",0
"2021-07-20",32,"south",49,"control","GEUROS",0
"2021-07-27",32,"south",49,"control","GEUROS",0
"2021-08-03",32,"south",49,"control","GEUROS",0
"2021-08-09",32,"south",49,"control","GEUROS",0
"2021-08-18",32,"south",49,"control","GEUROS",0
"2021-08-25",32,"south",49,"control","GEUROS",0
"2021-06-12",32,"south",49,"control","LLOSER",0
"2021-06-15",32,"south",49,"control","LLOSER",0
"2021-06-22",32,"south",49,"control","LLOSER",0
"2021-06-29",32,"south",49,"control","LLOSER",0
"2021-07-06",32,"south",49,"control","LLOSER",2
"2021-07-13",32,"south",49,"control","LLOSER",0
"2021-07-20",32,"south",49,"control","LLOSER",0
"2021-07-27",32,"south",49,"control","LLOSER",0
"2021-08-03",32,"south",49,"control","LLOSER",0
"2021-08-09",32,"south",49,"control","LLOSER",0
"2021-08-18",32,"south",49,"control","LLOSER",0
"2021-08-25",32,"south",49,"control","LLOSER",0
"2021-06-12",32,"south",49,"control","MINOBT",0
"2021-06-15",32,"south",49,"control","MINOBT",0
"2021-06-22",32,"south",49,"control","MINOBT",0
"2021-06-29",32,"south",49,"control","MINOBT",0
"2021-07-06",32,"south",49,"control","MINOBT",0
"2021-07-13",32,"south",49,"control","MINOBT",0
"2021-07-20",32,"south",49,"control","MINOBT",0
"2021-07-27",32,"south",49,"control","MINOBT",0
"2021-08-03",32,"south",49,"control","MINOBT",0
"2021-08-09",32,"south",49,"control","MINOBT",0
"2021-08-18",32,"south",49,"control","MINOBT",0
"2021-08-25",32,"south",49,"control","MINOBT",0
"2021-06-12",32,"south",49,"control","TRIDAS",0
"2021-06-15",32,"south",49,"control","TRIDAS",0
"2021-06-22",32,"south",49,"control","TRIDAS",0
"2021-06-29",32,"south",49,"control","TRIDAS",0
"2021-07-06",32,"south",49,"control","TRIDAS",0
"2021-07-13",32,"south",49,"control","TRIDAS",0
"2021-07-20",32,"south",49,"control","TRIDAS",0
"2021-07-27",32,"south",49,"control","TRIDAS",0
"2021-08-03",32,"south",49,"control","TRIDAS",0
"2021-08-09",32,"south",49,"control","TRIDAS",0
"2021-08-18",32,"south",49,"control","TRIDAS",0
"2021-08-25",32,"south",49,"control","TRIDAS",0
"2021-06-12",32,"south",49,"control","CAMROT",0
"2021-06-15",32,"south",49,"control","CAMROT",0
"2021-06-22",32,"south",49,"control","CAMROT",0
"2021-06-29",32,"south",49,"control","CAMROT",0
"2021-07-06",32,"south",49,"control","CAMROT",0
"2021-07-13",32,"south",49,"control","CAMROT",0
"2021-07-20",32,"south",49,"control","CAMROT",0
"2021-07-27",32,"south",49,"control","CAMROT",0
"2021-08-03",32,"south",49,"control","CAMROT",0
"2021-08-09",32,"south",49,"control","CAMROT",0
"2021-08-18",32,"south",49,"control","CAMROT",0
"2021-08-25",32,"south",49,"control","CAMROT",0
"2021-06-12",33,"south",195,"shrub","KOBMYO",0
"2021-06-15",33,"south",195,"shrub","KOBMYO",0
"2021-06-22",33,"south",195,"shrub","KOBMYO",40
"2021-06-29",33,"south",195,"shrub","KOBMYO",11
"2021-07-06",33,"south",195,"shrub","KOBMYO",0
"2021-07-13",33,"south",195,"shrub","KOBMYO",0
"2021-07-20",33,"south",195,"shrub","KOBMYO",0
"2021-07-27",33,"south",195,"shrub","KOBMYO",0
"2021-08-03",33,"south",195,"shrub","KOBMYO",0
"2021-08-09",33,"south",195,"shrub","KOBMYO",0
"2021-08-18",33,"south",195,"shrub","KOBMYO",0
"2021-08-25",33,"south",195,"shrub","KOBMYO",0
"2021-06-12",33,"south",195,"shrub","POLBIS",0
"2021-06-15",33,"south",195,"shrub","POLBIS",0
"2021-06-22",33,"south",195,"shrub","POLBIS",0
"2021-06-29",33,"south",195,"shrub","POLBIS",0
"2021-07-06",33,"south",195,"shrub","POLBIS",0
"2021-07-13",33,"south",195,"shrub","POLBIS",0
"2021-07-20",33,"south",195,"shrub","POLBIS",0
"2021-07-27",33,"south",195,"shrub","POLBIS",0
"2021-08-03",33,"south",195,"shrub","POLBIS",0
"2021-08-09",33,"south",195,"shrub","POLBIS",0
"2021-08-18",33,"south",195,"shrub","POLBIS",0
"2021-08-25",33,"south",195,"shrub","POLBIS",0
"2021-06-12",33,"south",195,"shrub","POLVIV",0
"2021-06-15",33,"south",195,"shrub","POLVIV",0
"2021-06-22",33,"south",195,"shrub","POLVIV",0
"2021-06-29",33,"south",195,"shrub","POLVIV",0
"2021-07-06",33,"south",195,"shrub","POLVIV",0
"2021-07-13",33,"south",195,"shrub","POLVIV",0
"2021-07-20",33,"south",195,"shrub","POLVIV",0
"2021-07-27",33,"south",195,"shrub","POLVIV",0
"2021-08-03",33,"south",195,"shrub","POLVIV",0
"2021-08-09",33,"south",195,"shrub","POLVIV",0
"2021-08-18",33,"south",195,"shrub","POLVIV",0
"2021-08-25",33,"south",195,"shrub","POLVIV",0
"2021-06-12",33,"south",195,"shrub","CARRUP",0
"2021-06-15",33,"south",195,"shrub","CARRUP",0
"2021-06-22",33,"south",195,"shrub","CARRUP",0
"2021-06-29",33,"south",195,"shrub","CARRUP",0
"2021-07-06",33,"south",195,"shrub","CARRUP",0
"2021-07-13",33,"south",195,"shrub","CARRUP",0
"2021-07-20",33,"south",195,"shrub","CARRUP",0
"2021-07-27",33,"south",195,"shrub","CARRUP",0
"2021-08-03",33,"south",195,"shrub","CARRUP",0
"2021-08-09",33,"south",195,"shrub","CARRUP",0
"2021-08-18",33,"south",195,"shrub","CARRUP",0
"2021-08-25",33,"south",195,"shrub","CARRUP",0
"2021-06-12",33,"south",195,"shrub","CAMROT",0
"2021-06-15",33,"south",195,"shrub","CAMROT",0
"2021-06-22",33,"south",195,"shrub","CAMROT",0
"2021-06-29",33,"south",195,"shrub","CAMROT",0
"2021-07-06",33,"south",195,"shrub","CAMROT",0
"2021-07-13",33,"south",195,"shrub","CAMROT",0
"2021-07-20",33,"south",195,"shrub","CAMROT",0
"2021-07-27",33,"south",195,"shrub","CAMROT",0
"2021-08-03",33,"south",195,"shrub","CAMROT",0
"2021-08-09",33,"south",195,"shrub","CAMROT",0
"2021-08-18",33,"south",195,"shrub","CAMROT",0
"2021-08-25",33,"south",195,"shrub","CAMROT",0
"2021-06-12",33,"south",195,"shrub","GEUROS",0
"2021-06-15",33,"south",195,"shrub","GEUROS",0
"2021-06-22",33,"south",195,"shrub","GEUROS",1
"2021-06-29",33,"south",195,"shrub","GEUROS",1
"2021-07-06",33,"south",195,"shrub","GEUROS",0
"2021-07-13",33,"south",195,"shrub","GEUROS",0
"2021-07-20",33,"south",195,"shrub","GEUROS",0
"2021-07-27",33,"south",195,"shrub","GEUROS",0
"2021-08-03",33,"south",195,"shrub","GEUROS",0
"2021-08-09",33,"south",195,"shrub","GEUROS",0
"2021-08-18",33,"south",195,"shrub","GEUROS",0
"2021-08-25",33,"south",195,"shrub","GEUROS",0
"2021-06-12",33,"south",195,"shrub","OREALP",0
"2021-06-15",33,"south",195,"shrub","OREALP",6
"2021-06-22",33,"south",195,"shrub","OREALP",8
"2021-06-29",33,"south",195,"shrub","OREALP",0
"2021-07-06",33,"south",195,"shrub","OREALP",0
"2021-07-13",33,"south",195,"shrub","OREALP",0
"2021-07-20",33,"south",195,"shrub","OREALP",0
"2021-07-27",33,"south",195,"shrub","OREALP",0
"2021-08-03",33,"south",195,"shrub","OREALP",0
"2021-08-09",33,"south",195,"shrub","OREALP",0
"2021-08-18",33,"south",195,"shrub","OREALP",0
"2021-08-25",33,"south",195,"shrub","OREALP",0
"2021-06-12",33,"south",195,"shrub","MINOBT",0
"2021-06-15",33,"south",195,"shrub","MINOBT",0
"2021-06-22",33,"south",195,"shrub","MINOBT",0
"2021-06-29",33,"south",195,"shrub","MINOBT",0
"2021-07-06",33,"south",195,"shrub","MINOBT",1
"2021-07-13",33,"south",195,"shrub","MINOBT",9
"2021-07-20",33,"south",195,"shrub","MINOBT",4
"2021-07-27",33,"south",195,"shrub","MINOBT",0
"2021-08-03",33,"south",195,"shrub","MINOBT",0
"2021-08-09",33,"south",195,"shrub","MINOBT",0
"2021-08-18",33,"south",195,"shrub","MINOBT",0
"2021-08-25",33,"south",195,"shrub","MINOBT",0
"2021-06-12",33,"south",195,"shrub","TETACA",0
"2021-06-15",33,"south",195,"shrub","TETACA",0
"2021-06-22",33,"south",195,"shrub","TETACA",0
"2021-06-29",33,"south",195,"shrub","TETACA",0
"2021-07-06",33,"south",195,"shrub","TETACA",2
"2021-07-13",33,"south",195,"shrub","TETACA",0
"2021-07-20",33,"south",195,"shrub","TETACA",0
"2021-07-27",33,"south",195,"shrub","TETACA",0
"2021-08-03",33,"south",195,"shrub","TETACA",0
"2021-08-09",33,"south",195,"shrub","TETACA",0
"2021-08-18",33,"south",195,"shrub","TETACA",0
"2021-08-25",33,"south",195,"shrub","TETACA",0
"2021-06-12",33,"south",196,"control","TRIDAS",0
"2021-06-15",33,"south",196,"control","TRIDAS",0
"2021-06-22",33,"south",196,"control","TRIDAS",0
"2021-06-29",33,"south",196,"control","TRIDAS",0
"2021-07-06",33,"south",196,"control","TRIDAS",0
"2021-07-13",33,"south",196,"control","TRIDAS",0
"2021-07-20",33,"south",196,"control","TRIDAS",0
"2021-07-27",33,"south",196,"control","TRIDAS",0
"2021-08-03",33,"south",196,"control","TRIDAS",0
"2021-08-09",33,"south",196,"control","TRIDAS",0
"2021-08-18",33,"south",196,"control","TRIDAS",0
"2021-08-25",33,"south",196,"control","TRIDAS",0
"2021-06-12",33,"south",196,"control","GEUROS",0
"2021-06-15",33,"south",196,"control","GEUROS",0
"2021-06-22",33,"south",196,"control","GEUROS",2
"2021-06-29",33,"south",196,"control","GEUROS",1
"2021-07-06",33,"south",196,"control","GEUROS",0
"2021-07-13",33,"south",196,"control","GEUROS",0
"2021-07-20",33,"south",196,"control","GEUROS",0
"2021-07-27",33,"south",196,"control","GEUROS",0
"2021-08-03",33,"south",196,"control","GEUROS",0
