"date","shrub_num","aspect","tag_num","treatment","species","plant_nr","dist_fr_shr","tp_color","flower_type","flower_count"
2021-06-15,49,"south",102,"control","CARRUP",4,NaN,"WD","new",0
2021-06-15,49,"south",102,"control","CARRUP",4,NaN,"WD","old",0
2021-06-17,49,"south",102,"control","CARRUP",4,NaN,"WD","new",0
2021-06-17,49,"south",102,"control","CARRUP",4,NaN,"WD","old",0
2021-06-22,49,"south",102,"control","CARRUP",4,NaN,"WD","new",1
2021-06-22,49,"south",102,"control","CARRUP",4,NaN,"WD","old",0
2021-06-30,49,"south",102,"control","CARRUP",4,NaN,"WD","new",0
2021-06-30,49,"south",102,"control","CARRUP",4,NaN,"WD","old",1
2021-07-01,49,"south",102,"control","CARRUP",4,NaN,"WD","new",NaN
2021-07-01,49,"south",102,"control","CARRUP",4,NaN,"WD","old",NaN
2021-07-08,49,"south",102,"control","CARRUP",4,NaN,"WD","new",0
2021-07-08,49,"south",102,"control","CARRUP",4,NaN,"WD","old",0
2021-07-14,49,"south",102,"control","CARRUP",4,NaN,"WD","new",0
2021-07-14,49,"south",102,"control","CARRUP",4,NaN,"WD","old",0
2021-07-21,49,"south",102,"control","CARRUP",4,NaN,"WD","new",0
2021-07-21,49,"south",102,"control","CARRUP",4,NaN,"WD","old",0
2021-07-28,49,"south",102,"control","CARRUP",4,NaN,"WD","new",0
2021-07-28,49,"south",102,"control","CARRUP",4,NaN,"WD","old",0
2021-08-04,49,"south",102,"control","CARRUP",4,NaN,"WD","new",0
2021-08-04,49,"south",102,"control","CARRUP",4,NaN,"WD","old",0
2021-08-10,49,"south",102,"control","CARRUP",4,NaN,"WD","new",0
2021-08-10,49,"south",102,"control","CARRUP",4,NaN,"WD","old",0
2021-08-19,49,"south",102,"control","CARRUP",4,NaN,"WD","new",0
2021-08-19,49,"south",102,"control","CARRUP",4,NaN,"WD","old",0
2021-06-15,49,"south",102,"control","CARRUP",5,NaN,"GH","new",0
2021-06-15,49,"south",102,"control","CARRUP",5,NaN,"GH","old",0
2021-06-17,49,"south",102,"control","CARRUP",5,NaN,"GH","new",0
2021-06-17,49,"south",102,"control","CARRUP",5,NaN,"GH","old",0
2021-06-22,49,"south",102,"control","CARRUP",5,NaN,"GH","new",1
2021-06-22,49,"south",102,"control","CARRUP",5,NaN,"GH","old",0
2021-06-30,49,"south",102,"control","CARRUP",5,NaN,"GH","new",0
2021-06-30,49,"south",102,"control","CARRUP",5,NaN,"GH","old",1
2021-07-01,49,"south",102,"control","CARRUP",5,NaN,"GH","new",NaN
2021-07-01,49,"south",102,"control","CARRUP",5,NaN,"GH","old",NaN
2021-07-08,49,"south",102,"control","CARRUP",5,NaN,"GH","new",0
2021-07-08,49,"south",102,"control","CARRUP",5,NaN,"GH","old",0
2021-07-14,49,"south",102,"control","CARRUP",5,NaN,"GH","new",0
2021-07-14,49,"south",102,"control","CARRUP",5,NaN,"GH","old",0
2021-07-21,49,"south",102,"control","CARRUP",5,NaN,"GH","new",0
2021-07-21,49,"south",102,"control","CARRUP",5,NaN,"GH","old",0
2021-07-28,49,"south",102,"control","CARRUP",5,NaN,"GH","new",0
2021-07-28,49,"south",102,"control","CARRUP",5,NaN,"GH","old",0
2021-08-04,49,"south",102,"control","CARRUP",5,NaN,"GH","new",0
2021-08-04,49,"south",102,"control","CARRUP",5,NaN,"GH","old",0
2021-08-10,49,"south",102,"control","CARRUP",5,NaN,"GH","new",0
2021-08-10,49,"south",102,"control","CARRUP",5,NaN,"GH","old",0
2021-08-19,49,"south",102,"control","CARRUP",5,NaN,"GH","new",0
2021-08-19,49,"south",102,"control","CARRUP",5,NaN,"GH","old",0
2021-06-15,49,"south",102,"control","GEUROS",1,NaN,"OH","new",0
2021-06-15,49,"south",102,"control","GEUROS",1,NaN,"OH","old",0
2021-06-17,49,"south",102,"control","GEUROS",1,NaN,"OH","new",0
2021-06-17,49,"south",102,"control","GEUROS",1,NaN,"OH","old",0
2021-06-22,49,"south",102,"control","GEUROS",1,NaN,"OH","new",0
2021-06-22,49,"south",102,"control","GEUROS",1,NaN,"OH","old",0
2021-06-30,49,"south",102,"control","GEUROS",1,NaN,"OH","new",1
2021-06-30,49,"south",102,"control","GEUROS",1,NaN,"OH","old",0
2021-07-01,49,"south",102,"control","GEUROS",1,NaN,"OH","new",NaN
2021-07-01,49,"south",102,"control","GEUROS",1,NaN,"OH","old",NaN
2021-07-08,49,"south",102,"control","GEUROS",1,NaN,"OH","new",0
2021-07-08,49,"south",102,"control","GEUROS",1,NaN,"OH","old",0
2021-07-14,49,"south",102,"control","GEUROS",1,NaN,"OH","new",1
2021-07-14,49,"south",102,"control","GEUROS",1,NaN,"OH","old",0
2021-07-21,49,"south",102,"control","GEUROS",1,NaN,"OH","new",0
2021-07-21,49,"south",102,"control","GEUROS",1,NaN,"OH","old",0
2021-07-28,49,"south",102,"control","GEUROS",1,NaN,"OH","new",0
2021-07-28,49,"south",102,"control","GEUROS",1,NaN,"OH","old",0
2021-08-04,49,"south",102,"control","GEUROS",1,NaN,"OH","new",0
2021-08-04,49,"south",102,"control","GEUROS",1,NaN,"OH","old",0
2021-08-10,49,"south",102,"control","GEUROS",1,NaN,"OH","new",0
2021-08-10,49,"south",102,"control","GEUROS",1,NaN,"OH","old",0
2021-08-19,49,"south",102,"control","GEUROS",1,NaN,"OH","new",0
2021-08-19,49,"south",102,"control","GEUROS",1,NaN,"OH","old",0
2021-06-15,49,"south",102,"control","GEUROS",2,NaN,"GC","new",0
2021-06-15,49,"south",102,"control","GEUROS",2,NaN,"GC","old",0
2021-06-17,49,"south",102,"control","GEUROS",2,NaN,"GC","new",0
2021-06-17,49,"south",102,"control","GEUROS",2,NaN,"GC","old",0
2021-06-22,49,"south",102,"control","GEUROS",2,NaN,"GC","new",0
2021-06-22,49,"south",102,"control","GEUROS",2,NaN,"GC","old",0
2021-06-30,49,"south",102,"control","GEUROS",2,NaN,"GC","new",2
2021-06-30,49,"south",102,"control","GEUROS",2,NaN,"GC","old",0
2021-07-01,49,"south",102,"control","GEUROS",2,NaN,"GC","new",NaN
2021-07-01,49,"south",102,"control","GEUROS",2,NaN,"GC","old",NaN
2021-07-08,49,"south",102,"control","GEUROS",2,NaN,"GC","new",0
2021-07-08,49,"south",102,"control","GEUROS",2,NaN,"GC","old",0
2021-07-14,49,"south",102,"control","GEUROS",2,NaN,"GC","new",1
2021-07-14,49,"south",102,"control","GEUROS",2,NaN,"GC","old",0
2021-07-21,49,"south",102,"control","GEUROS",2,NaN,"GC","new",0
2021-07-21,49,"south",102,"control","GEUROS",2,NaN,"GC","old",0
2021-07-28,49,"south",102,"control","GEUROS",2,NaN,"GC","new",0
2021-07-28,49,"south",102,"control","GEUROS",2,NaN,"GC","old",1
2021-08-04,49,"south",102,"control","GEUROS",2,NaN,"GC","new",0
2021-08-04,49,"south",102,"control","GEUROS",2,NaN,"GC","old",0
2021-08-10,49,"south",102,"control","GEUROS",2,NaN,"GC","new",0
2021-08-10,49,"south",102,"control","GEUROS",2,NaN,"GC","old",0
2021-08-19,49,"south",102,"control","GEUROS",2,NaN,"GC","new",0
2021-08-19,49,"south",102,"control","GEUROS",2,NaN,"GC","old",0
2021-06-15,49,"south",102,"control","CAMROT",1,NaN,"RC","new",0
2021-06-15,49,"south",102,"control","CAMROT",1,NaN,"RC","old",0
2021-06-17,49,"south",102,"control","CAMROT",1,NaN,"RC","new",0
2021-06-17,49,"south",102,"control","CAMROT",1,NaN,"RC","old",0
2021-06-22,49,"south",102,"control","CAMROT",1,NaN,"RC","new",0
2021-06-22,49,"south",102,"control","CAMROT",1,NaN,"RC","old",0
2021-06-30,49,"south",102,"control","CAMROT",1,NaN,"RC","new",0
2021-06-30,49,"south",102,"control","CAMROT",1,NaN,"RC","old",0
2021-07-01,49,"south",102,"control","CAMROT",1,NaN,"RC","new",NaN
2021-07-01,49,"south",102,"control","CAMROT",1,NaN,"RC","old",NaN
2021-07-08,49,"south",102,"control","CAMROT",1,NaN,"RC","new",0
2021-07-08,49,"south",102,"control","CAMROT",1,NaN,"RC","old",0
2021-07-14,49,"south",102,"control","CAMROT",1,NaN,"RC","new",0
2021-07-14,49,"south",102,"control","CAMROT",1,NaN,"RC","old",0
2021-07-21,49,"south",102,"control","CAMROT",1,NaN,"RC","new",0
2021-07-21,49,"south",102,"control","CAMROT",1,NaN,"RC","old",0
2021-07-28,49,"south",102,"control","CAMROT",1,NaN,"RC","new",0
2021-07-28,49,"south",102,"control","CAMROT",1,NaN,"RC","old",0
2021-08-04,49,"south",102,"control","CAMROT",1,NaN,"RC","new",0
2021-08-04,49,"south",102,"control","CAMROT",1,NaN,"RC","old",0
2021-08-10,49,"south",102,"control","CAMROT",1,NaN,"RC","new",1
2021-08-10,49,"south",102,"control","CAMROT",1,NaN,"RC","old",0
2021-08-19,49,"south",102,"control","CAMROT",1,NaN,"RC","new",0
2021-08-19,49,"south",102,"control","CAMROT",1,NaN,"RC","old",0
2021-06-15,49,"south",102,"control","CAMROT",2,NaN,"YC","new",0
2021-06-15,49,"south",102,"control","CAMROT",2,NaN,"YC","old",0
2021-06-17,49,"south",102,"control","CAMROT",2,NaN,"YC","new",0
2021-06-17,49,"south",102,"control","CAMROT",2,NaN,"YC","old",0
2021-06-22,49,"south",102,"control","CAMROT",2,NaN,"YC","new",0
2021-06-22,49,"south",102,"control","CAMROT",2,NaN,"YC","old",0
2021-06-30,49,"south",102,"control","CAMROT",2,NaN,"YC","new",0
2021-06-30,49,"south",102,"control","CAMROT",2,NaN,"YC","old",0
2021-07-01,49,"south",102,"control","CAMROT",2,NaN,"YC","new",NaN
2021-07-01,49,"south",102,"control","CAMROT",2,NaN,"YC","old",NaN
2021-07-08,49,"south",102,"control","CAMROT",2,NaN,"YC","new",0
2021-07-08,49,"south",102,"control","CAMROT",2,NaN,"YC","old",0
2021-07-14,49,"south",102,"control","CAMROT",2,NaN,"YC","new",0
2021-07-14,49,"south",102,"control","CAMROT",2,NaN,"YC","old",0
2021-07-21,49,"south",102,"control","CAMROT",2,NaN,"YC","new",0
2021-07-21,49,"south",102,"control","CAMROT",2,NaN,"YC","old",0
2021-07-28,49,"south",102,"control","CAMROT",2,NaN,"YC","new",0
2021-07-28,49,"south",102,"control","CAMROT",2,NaN,"YC","old",0
2021-08-04,49,"south",102,"control","CAMROT",2,NaN,"YC","new",0
2021-08-04,49,"south",102,"control","CAMROT",2,NaN,"YC","old",0
2021-08-10,49,"south",102,"control","CAMROT",2,NaN,"YC","new",1
2021-08-10,49,"south",102,"control","CAMROT",2,NaN,"YC","old",0
2021-08-19,49,"south",102,"control","CAMROT",2,NaN,"YC","new",0
2021-08-19,49,"south",102,"control","CAMROT",2,NaN,"YC","old",0
2021-06-15,49,"south",102,"control","CAMROT",3,NaN,"YD","new",0
2021-06-15,49,"south",102,"control","CAMROT",3,NaN,"YD","old",0
2021-06-17,49,"south",102,"control","CAMROT",3,NaN,"YD","new",0
2021-06-17,49,"south",102,"control","CAMROT",3,NaN,"YD","old",0
2021-06-22,49,"south",102,"control","CAMROT",3,NaN,"YD","new",0
2021-06-22,49,"south",102,"control","CAMROT",3,NaN,"YD","old",0
2021-06-30,49,"south",102,"control","CAMROT",3,NaN,"YD","new",0
2021-06-30,49,"south",102,"control","CAMROT",3,NaN,"YD","old",0
2021-07-01,49,"south",102,"control","CAMROT",3,NaN,"YD","new",NaN
2021-07-01,49,"south",102,"control","CAMROT",3,NaN,"YD","old",NaN
2021-07-08,49,"south",102,"control","CAMROT",3,NaN,"YD","new",0
2021-07-08,49,"south",102,"control","CAMROT",3,NaN,"YD","old",0
2021-07-14,49,"south",102,"control","CAMROT",3,NaN,"YD","new",0
2021-07-14,49,"south",102,"control","CAMROT",3,NaN,"YD","old",0
2021-07-21,49,"south",102,"control","CAMROT",3,NaN,"YD","new",0
2021-07-21,49,"south",102,"control","CAMROT",3,NaN,"YD","old",0
2021-07-28,49,"south",102,"control","CAMROT",3,NaN,"YD","new",0
2021-07-28,49,"south",102,"control","CAMROT",3,NaN,"YD","old",0
2021-08-04,49,"south",102,"control","CAMROT",3,NaN,"YD","new",0
2021-08-04,49,"south",102,"control","CAMROT",3,NaN,"YD","old",0
2021-08-10,49,"south",102,"control","CAMROT",3,NaN,"YD","new",1
2021-08-10,49,"south",102,"control","CAMROT",3,NaN,"YD","old",0
2021-08-19,49,"south",102,"control","CAMROT",3,NaN,"YD","new",0
2021-08-19,49,"south",102,"control","CAMROT",3,NaN,"YD","old",0
2021-06-15,49,"south",102,"control","CAMROT",4,NaN,"BH","new",0
2021-06-15,49,"south",102,"control","CAMROT",4,NaN,"BH","old",0
2021-06-17,49,"south",102,"control","CAMROT",4,NaN,"BH","new",0
2021-06-17,49,"south",102,"control","CAMROT",4,NaN,"BH","old",0
2021-06-22,49,"south",102,"control","CAMROT",4,NaN,"BH","new",0
2021-06-22,49,"south",102,"control","CAMROT",4,NaN,"BH","old",0
2021-06-30,49,"south",102,"control","CAMROT",4,NaN,"BH","new",0
2021-06-30,49,"south",102,"control","CAMROT",4,NaN,"BH","old",0
2021-07-01,49,"south",102,"control","CAMROT",4,NaN,"BH","new",NaN
2021-07-01,49,"south",102,"control","CAMROT",4,NaN,"BH","old",NaN
2021-07-08,49,"south",102,"control","CAMROT",4,NaN,"BH","new",0
2021-07-08,49,"south",102,"control","CAMROT",4,NaN,"BH","old",0
2021-07-14,49,"south",102,"control","CAMROT",4,NaN,"BH","new",0
2021-07-14,49,"south",102,"control","CAMROT",4,NaN,"BH","old",0
2021-07-21,49,"south",102,"control","CAMROT",4,NaN,"BH","new",0
2021-07-21,49,"south",102,"control","CAMROT",4,NaN,"BH","old",0
2021-07-28,49,"south",102,"control","CAMROT",4,NaN,"BH","new",0
2021-07-28,49,"south",102,"control","CAMROT",4,NaN,"BH","old",0
2021-08-04,49,"south",102,"control","CAMROT",4,NaN,"BH","new",0
2021-08-04,49,"south",102,"control","CAMROT",4,NaN,"BH","old",0
2021-08-10,49,"south",102,"control","CAMROT",4,NaN,"BH","new",1
2021-08-10,49,"south",102,"control","CAMROT",4,NaN,"BH","old",0
2021-08-19,49,"south",102,"control","CAMROT",4,NaN,"BH","new",0
2021-08-19,49,"south",102,"control","CAMROT",4,NaN,"BH","old",0
2021-06-15,54,"south",113,"shrub","POLBIS",1,39.5,"WS","new",0
2021-06-15,54,"south",113,"shrub","POLBIS",1,39.5,"WS","old",0
2021-06-17,54,"south",113,"shrub","POLBIS",1,39.5,"WS","new",0
2021-06-17,54,"south",113,"shrub","POLBIS",1,39.5,"WS","old",0
2021-06-22,54,"south",113,"shrub","POLBIS",1,39.5,"WS","new",0
2021-06-22,54,"south",113,"shrub","POLBIS",1,39.5,"WS","old",0
2021-06-30,54,"south",113,"shrub","POLBIS",1,39.5,"WS","new",0
2021-06-30,54,"south",113,"shrub","POLBIS",1,39.5,"WS","old",0
2021-07-01,54,"south",113,"shrub","POLBIS",1,39.5,"WS","new",NaN
2021-07-01,54,"south",113,"shrub","POLBIS",1,39.5,"WS","old",NaN
2021-07-08,54,"south",113,"shrub","POLBIS",1,39.5,"WS","new",1
2021-07-08,54,"south",113,"shrub","POLBIS",1,39.5,"WS","old",0
2021-07-14,54,"south",113,"shrub","POLBIS",1,39.5,"WS","new",0
2021-07-14,54,"south",113,"shrub","POLBIS",1,39.5,"WS","old",1
2021-07-21,54,"south",113,"shrub","POLBIS",1,39.5,"WS","new",0
2021-07-21,54,"south",113,"shrub","POLBIS",1,39.5,"WS","old",0
2021-07-28,54,"south",113,"shrub","POLBIS",1,39.5,"WS","new",0
2021-07-28,54,"south",113,"shrub","POLBIS",1,39.5,"WS","old",0
2021-08-04,54,"south",113,"shrub","POLBIS",1,39.5,"WS","new",0
2021-08-04,54,"south",113,"shrub","POLBIS",1,39.5,"WS","old",0
2021-08-10,54,"south",113,"shrub","POLBIS",1,39.5,"WS","new",0
2021-08-10,54,"south",113,"shrub","POLBIS",1,39.5,"WS","old",0
2021-08-19,54,"south",113,"shrub","POLBIS",1,39.5,"WS","new",0
2021-08-19,54,"south",113,"shrub","POLBIS",1,39.5,"WS","old",0
2021-06-15,54,"south",113,"shrub","POLBIS",2,34,"YS","new",0
2021-06-15,54,"south",113,"shrub","POLBIS",2,34,"YS","old",0
2021-06-17,54,"south",113,"shrub","POLBIS",2,34,"YS","new",0
2021-06-17,54,"south",113,"shrub","POLBIS",2,34,"YS","old",0
2021-06-22,54,"south",113,"shrub","POLBIS",2,34,"YS","new",0
2021-06-22,54,"south",113,"shrub","POLBIS",2,34,"YS","old",0
2021-06-30,54,"south",113,"shrub","POLBIS",2,34,"YS","new",0
2021-06-30,54,"south",113,"shrub","POLBIS",2,34,"YS","old",0
2021-07-01,54,"south",113,"shrub","POLBIS",2,34,"YS","new",NaN
2021-07-01,54,"south",113,"shrub","POLBIS",2,34,"YS","old",NaN
2021-07-08,54,"south",113,"shrub","POLBIS",2,34,"YS","new",1
2021-07-08,54,"south",113,"shrub","POLBIS",2,34,"YS","old",0
2021-07-14,54,"south",113,"shrub","POLBIS",2,34,"YS","new",0
2021-07-14,54,"south",113,"shrub","POLBIS",2,34,"YS","old",1
2021-07-21,54,"south",113,"shrub","POLBIS",2,34,"YS","new",0
2021-07-21,54,"south",113,"shrub","POLBIS",2,34,"YS","old",1
2021-07-28,54,"south",113,"shrub","POLBIS",2,34,"YS","new",0
2021-07-28,54,"south",113,"shrub","POLBIS",2,34,"YS","old",1
2021-08-04,54,"south",113,"shrub","POLBIS",2,34,"YS","new",0
2021-08-04,54,"south",113,"shrub","POLBIS",2,34,"YS","old",1
2021-08-10,54,"south",113,"shrub","POLBIS",2,34,"YS","new",0
2021-08-10,54,"south",113,"shrub","POLBIS",2,34,"YS","old",0
2021-08-19,54,"south",113,"shrub","POLBIS",2,34,"YS","new",0
2021-08-19,54,"south",113,"shrub","POLBIS",2,34,"YS","old",0
2021-06-15,54,"south",113,"shrub","GEUROS",1,44,"WS","new",0
2021-06-15,54,"south",113,"shrub","GEUROS",1,44,"WS","old",0
2021-06-17,54,"south",113,"shrub","GEUROS",1,44,"WS","new",0
2021-06-17,54,"south",113,"shrub","GEUROS",1,44,"WS","old",0
2021-06-22,54,"south",113,"shrub","GEUROS",1,44,"WS","new",1
2021-06-22,54,"south",113,"shrub","GEUROS",1,44,"WS","old",0
2021-06-30,54,"south",113,"shrub","GEUROS",1,44,"WS","new",0
2021-06-30,54,"south",113,"shrub","GEUROS",1,44,"WS","old",0
2021-07-01,54,"south",113,"shrub","GEUROS",1,44,"WS","new",NaN
2021-07-01,54,"south",113,"shrub","GEUROS",1,44,"WS","old",NaN
2021-07-08,54,"south",113,"shrub","GEUROS",1,44,"WS","new",0
2021-07-08,54,"south",113,"shrub","GEUROS",1,44,"WS","old",0
2021-07-14,54,"south",113,"shrub","GEUROS",1,44,"WS","new",0
2021-07-14,54,"south",113,"shrub","GEUROS",1,44,"WS","old",0
2021-07-21,54,"south",113,"shrub","GEUROS",1,44,"WS","new",0
2021-07-21,54,"south",113,"shrub","GEUROS",1,44,"WS","old",0
2021-07-28,54,"south",113,"shrub","GEUROS",1,44,"WS","new",0
2021-07-28,54,"south",113,"shrub","GEUROS",1,44,"WS","old",0
2021-08-04,54,"south",113,"shrub","GEUROS",1,44,"WS","new",0
2021-08-04,54,"south",113,"shrub","GEUROS",1,44,"WS","old",0
2021-08-10,54,"south",113,"shrub","GEUROS",1,44,"WS","new",0
2021-08-10,54,"south",113,"shrub","GEUROS",1,44,"WS","old",0
2021-08-19,54,"south",113,"shrub","GEUROS",1,44,"WS","new",0
2021-08-19,54,"south",113,"shrub","GEUROS",1,44,"WS","old",0
2021-06-15,54,"south",113,"shrub","LEWPYG",1,20,"GD","new",0
2021-06-15,54,"south",113,"shrub","LEWPYG",1,20,"GD","old",0
2021-06-17,54,"south",113,"shrub","LEWPYG",1,20,"GD","new",1
2021-06-17,54,"south",113,"shrub","LEWPYG",1,20,"GD","old",0
2021-06-22,54,"south",113,"shrub","LEWPYG",1,20,"GD","new",0
2021-06-22,54,"south",113,"shrub","LEWPYG",1,20,"GD","old",0
2021-06-30,54,"south",113,"shrub","LEWPYG",1,20,"GD","new",0
2021-06-30,54,"south",113,"shrub","LEWPYG",1,20,"GD","old",0
2021-07-01,54,"south",113,"shrub","LEWPYG",1,20,"GD","new",NaN
2021-07-01,54,"south",113,"shrub","LEWPYG",1,20,"GD","old",NaN
2021-07-08,54,"south",113,"shrub","LEWPYG",1,20,"GD","new",0
2021-07-08,54,"south",113,"shrub","LEWPYG",1,20,"GD","old",0
2021-07-14,54,"south",113,"shrub","LEWPYG",1,20,"GD","new",0
2021-07-14,54,"south",113,"shrub","LEWPYG",1,20,"GD","old",0
2021-07-21,54,"south",113,"shrub","LEWPYG",1,20,"GD","new",0
2021-07-21,54,"south",113,"shrub","LEWPYG",1,20,"GD","old",0
2021-07-28,54,"south",113,"shrub","LEWPYG",1,20,"GD","new",0
2021-07-28,54,"south",113,"shrub","LEWPYG",1,20,"GD","old",0
2021-08-04,54,"south",113,"shrub","LEWPYG",1,20,"GD","new",0
2021-08-04,54,"south",113,"shrub","LEWPYG",1,20,"GD","old",0
2021-08-10,54,"south",113,"shrub","LEWPYG",1,20,"GD","new",0
2021-08-10,54,"south",113,"shrub","LEWPYG",1,20,"GD","old",0
2021-08-19,54,"south",113,"shrub","LEWPYG",1,20,"GD","new",0
2021-08-19,54,"south",113,"shrub","LEWPYG",1,20,"GD","old",0
2021-06-15,54,"south",113,"shrub","LEWPYG",2,16.5,"RD","new",0
2021-06-15,54,"south",113,"shrub","LEWPYG",2,16.5,"RD","old",0
2021-06-17,54,"south",113,"shrub","LEWPYG",2,16.5,"RD","new",1
2021-06-17,54,"south",113,"shrub","LEWPYG",2,16.5,"RD","old",0
2021-06-22,54,"south",113,"shrub","LEWPYG",2,16.5,"RD","new",0
2021-06-22,54,"south",113,"shrub","LEWPYG",2,16.5,"RD","old",0
2021-06-30,54,"south",113,"shrub","LEWPYG",2,16.5,"RD","new",0
2021-06-30,54,"south",113,"shrub","LEWPYG",2,16.5,"RD","old",0
2021-07-01,54,"south",113,"shrub","LEWPYG",2,16.5,"RD","new",NaN
2021-07-01,54,"south",113,"shrub","LEWPYG",2,16.5,"RD","old",NaN
2021-07-08,54,"south",113,"shrub","LEWPYG",2,16.5,"RD","new",0
2021-07-08,54,"south",113,"shrub","LEWPYG",2,16.5,"RD","old",0
2021-07-14,54,"south",113,"shrub","LEWPYG",2,16.5,"RD","new",0
2021-07-14,54,"south",113,"shrub","LEWPYG",2,16.5,"RD","old",0
2021-07-21,54,"south",113,"shrub","LEWPYG",2,16.5,"RD","new",0
2021-07-21,54,"south",113,"shrub","LEWPYG",2,16.5,"RD","old",0
2021-07-28,54,"south",113,"shrub","LEWPYG",2,16.5,"RD","new",0
2021-07-28,54,"south",113,"shrub","LEWPYG",2,16.5,"RD","old",0
2021-08-04,54,"south",113,"shrub","LEWPYG",2,16.5,"RD","new",0
2021-08-04,54,"south",113,"shrub","LEWPYG",2,16.5,"RD","old",0
2021-08-10,54,"south",113,"shrub","LEWPYG",2,16.5,"RD","new",0
2021-08-10,54,"south",113,"shrub","LEWPYG",2,16.5,"RD","old",0
2021-08-19,54,"south",113,"shrub","LEWPYG",2,16.5,"RD","new",0
2021-08-19,54,"south",113,"shrub","LEWPYG",2,16.5,"RD","old",0
2021-06-15,54,"south",113,"shrub","LEWPYG",3,25,"BC","new",0
2021-06-15,54,"south",113,"shrub","LEWPYG",3,25,"BC","old",0
2021-06-17,54,"south",113,"shrub","LEWPYG",3,25,"BC","new",2
2021-06-17,54,"south",113,"shrub","LEWPYG",3,25,"BC","old",0
2021-06-22,54,"south",113,"shrub","LEWPYG",3,25,"BC","new",0
2021-06-22,54,"south",113,"shrub","LEWPYG",3,25,"BC","old",0
2021-06-30,54,"south",113,"shrub","LEWPYG",3,25,"BC","new",0
2021-06-30,54,"south",113,"shrub","LEWPYG",3,25,"BC","old",0
2021-07-01,54,"south",113,"shrub","LEWPYG",3,25,"BC","new",NaN
2021-07-01,54,"south",113,"shrub","LEWPYG",3,25,"BC","old",NaN
2021-07-08,54,"south",113,"shrub","LEWPYG",3,25,"BC","new",0
2021-07-08,54,"south",113,"shrub","LEWPYG",3,25,"BC","old",0
2021-07-14,54,"south",113,"shrub","LEWPYG",3,25,"BC","new",0
2021-07-14,54,"south",113,"shrub","LEWPYG",3,25,"BC","old",0
2021-07-21,54,"south",113,"shrub","LEWPYG",3,25,"BC","new",0
2021-07-21,54,"south",113,"shrub","LEWPYG",3,25,"BC","old",0
2021-07-28,54,"south",113,"shrub","LEWPYG",3,25,"BC","new",0
2021-07-28,54,"south",113,"shrub","LEWPYG",3,25,"BC","old",0
2021-08-04,54,"south",113,"shrub","LEWPYG",3,25,"BC","new",0
2021-08-04,54,"south",113,"shrub","LEWPYG",3,25,"BC","old",0
2021-08-10,54,"south",113,"shrub","LEWPYG",3,25,"BC","new",0
2021-08-10,54,"south",113,"shrub","LEWPYG",3,25,"BC","old",0
2021-08-19,54,"south",113,"shrub","LEWPYG",3,25,"BC","new",0
2021-08-19,54,"south",113,"shrub","LEWPYG",3,25,"BC","old",0
2021-06-15,54,"south",113,"shrub","LEWPYG",4,34,"WS","new",0
2021-06-15,54,"south",113,"shrub","LEWPYG",4,34,"WS","old",0
2021-06-17,54,"south",113,"shrub","LEWPYG",4,34,"WS","new",3
2021-06-17,54,"south",113,"shrub","LEWPYG",4,34,"WS","old",0
2021-06-22,54,"south",113,"shrub","LEWPYG",4,34,"WS","new",0
2021-06-22,54,"south",113,"shrub","LEWPYG",4,34,"WS","old",0
2021-06-30,54,"south",113,"shrub","LEWPYG",4,34,"WS","new",0
2021-06-30,54,"south",113,"shrub","LEWPYG",4,34,"WS","old",0
2021-07-01,54,"south",113,"shrub","LEWPYG",4,34,"WS","new",NaN
2021-07-01,54,"south",113,"shrub","LEWPYG",4,34,"WS","old",NaN
2021-07-08,54,"south",113,"shrub","LEWPYG",4,34,"WS","new",0
2021-07-08,54,"south",113,"shrub","LEWPYG",4,34,"WS","old",0
2021-07-14,54,"south",113,"shrub","LEWPYG",4,34,"WS","new",0
2021-07-14,54,"south",113,"shrub","LEWPYG",4,34,"WS","old",0
2021-07-21,54,"south",113,"shrub","LEWPYG",4,34,"WS","new",0
2021-07-21,54,"south",113,"shrub","LEWPYG",4,34,"WS","old",0
2021-07-28,54,"south",113,"shrub","LEWPYG",4,34,"WS","new",0
2021-07-28,54,"south",113,"shrub","LEWPYG",4,34,"WS","old",0
2021-08-04,54,"south",113,"shrub","LEWPYG",4,34,"WS","new",0
2021-08-04,54,"south",113,"shrub","LEWPYG",4,34,"WS","old",0
2021-08-10,54,"south",113,"shrub","LEWPYG",4,34,"WS","new",0
2021-08-10,54,"south",113,"shrub","LEWPYG",4,34,"WS","old",0
2021-08-19,54,"south",113,"shrub","LEWPYG",4,34,"WS","new",0
2021-08-19,54,"south",113,"shrub","LEWPYG",4,34,"WS","old",0
2021-06-15,54,"south",113,"shrub","LEWPYG",5,33.5,"YS","new",0
2021-06-15,54,"south",113,"shrub","LEWPYG",5,33.5,"YS","old",0
2021-06-17,54,"south",113,"shrub","LEWPYG",5,33.5,"YS","new",0
2021-06-17,54,"south",113,"shrub","LEWPYG",5,33.5,"YS","old",0
2021-06-22,54,"south",113,"shrub","LEWPYG",5,33.5,"YS","new",1
2021-06-22,54,"south",113,"shrub","LEWPYG",5,33.5,"YS","old",0
2021-06-30,54,"south",113,"shrub","LEWPYG",5,33.5,"YS","new",0
2021-06-30,54,"south",113,"shrub","LEWPYG",5,33.5,"YS","old",0
2021-07-01,54,"south",113,"shrub","LEWPYG",5,33.5,"YS","new",NaN
